id_transaccion,fecha_hora,id_usuario,id_producto,id_bodega,cantidad,precio_final_local,canal_venta,clics_previos,dias_demora_real
375,2026-01-07T10:08:46,6607,3981,1973,5,3243909.13,Web,54,7
376,2024-12-21T06:24:00,7466,624,1108,4,3717.97,App,21,4
377,2026-01-28T14:29:34,6339,4568,845,5,5060460.43,Web,38,4
378,2025-03-16T04:40:47,6403,128,621,5,3139626.91,App,31,7
379,2025-08-17T02:40:58,4528,1596,1338,1,106040.0,Web,5,4
380,2026-01-15T23:01:00,840,197,759,1,329103.4,Web,1,2
381,2026-04-02T18:38:53,6046,3326,1958,1,289012.4,Web,4,6
382,2025-08-05T06:52:53,3884,4148,1729,5,20657287.03,Web,52,6
383,2026-06-07T16:38:28,8507,3144,1062,1,403908.6,Web,7,2
384,2025-05-21T09:40:18,2271,4120,39,4,3780359.91,App,25,4
385,2026-04-02T08:31:51,5127,3075,1976,1,32495.8,Web,6,4
386,2026-01-18T00:05:16,2118,4433,1156,1,503.4,Web,7,3
387,2025-10-15T00:07:19,9984,1981,1127,1,81480.0,Web,3,6
388,2025-10-08T11:57:07,9690,4203,828,1,343080.0,Web,5,7
389,2025-10-12T20:32:33,3636,1887,1495,1,28284.6,Web,5,7
390,2025-12-28T17:46:22,1343,2682,1623,1,1546.88,Web,5,7
391,2025-11-27T19:30:57,4304,1427,1529,4,188271.74,Web,57,9
392,2025-11-03T02:31:07,1401,2363,948,3,12895.12,Web,56,1
393,2026-02-18T16:08:23,6928,3477,663,1,193.12,Web,4,4
394,2025-12-03T21:32:47,3120,281,1678,1,1609640.0,Web,3,4
395,2026-05-06T08:50:17,4681,1406,1650,1,143240.0,Web,7,3
396,2025-10-30T18:32:23,2573,3266,837,1,369.26,Web,8,3
397,2026-03-29T10:17:06,9854,1018,1817,5,1682770.92,Web,39,8
398,2026-02-24T05:57:52,2627,4060,944,1,393280.0,Web,5,3
399,2026-06-05T06:01:49,3083,3399,782,1,1739.29,Web,2,2
400,2025-07-23T04:30:53,4632,2,527,1,1195304.0,Web,7,5
401,2026-04-24T05:58:36,3279,2578,886,1,188968.2,Web,7,2
402,2026-03-24T10:14:28,1748,2461,1919,1,1508920.0,Web,4,3
403,2025-07-28T11:32:38,2858,2318,218,1,1953520.0,Web,1,6
404,2025-02-26T09:46:11,3730,1855,1383,1,675000.0,Web,6,4
405,2025-10-31T12:41:30,1046,4880,1224,1,1165.8,Web,1,2
406,2026-03-22T19:54:44,9250,3881,1947,1,1107.45,Web,2,5
407,2025-05-22T13:31:07,4479,2639,1354,1,18659.0,Web,8,3
408,2025-12-10T23:58:11,2395,3998,1737,1,423855.4,Web,1,2
409,2026-05-23T20:06:38,4844,155,690,1,401586.8,Web,7,5
410,2025-04-01T03:28:02,476,1152,1628,4,3473.81,Web,26,6
411,2025-05-01T22:03:55,4251,3381,1916,1,430595.2,Web,6,3
412,2026-01-26T07:37:27,3702,3937,47,1,398353.2,Web,1,4
413,2026-05-13T10:54:58,6553,3914,1708,1,174560.0,Web,8,1
414,2025-10-05T08:01:37,3795,1847,1069,1,340656.0,Web,3,3
415,2026-05-24T22:17:02,6653,3325,691,2,1945054.57,App,16,5
416,2025-12-16T08:58:09,3802,3995,403,1,206280.0,Web,7,2
417,2026-01-04T07:22:11,6185,1043,1071,1,33661.4,Web,6,1
418,2025-12-11T13:51:59,3386,3817,299,1,780520.0,Web,7,3
419,2025-03-13T13:49:25,370,1213,1533,4,1325.24,App,36,7
420,2026-04-24T04:05:56,8790,1778,1384,1,1430480.0,Web,4,2
421,2026-01-03T22:44:38,9015,2722,1272,1,787297.0,Web,1,7
422,2026-03-21T23:30:03,543,915,1009,1,142024.6,Web,2,2
423,2026-01-22T10:44:00,15,2826,1520,1,372.56,Web,1,7
424,2024-12-28T08:37:35,7227,3408,1912,1,273427.2,Web,1,1
425,2025-09-22T12:38:40,2866,271,562,5,4139012.45,Web,35,7
426,2025-01-29T15:54:49,1335,984,845,2,2689350.44,Web,49,1
427,2025-02-25T02:53:10,3497,1331,1369,1,1154920.0,Web,6,3
428,2025-09-19T04:03:57,5079,943,1701,5,6305184.59,App,42,4
429,2025-02-03T19:18:38,2084,4053,265,1,1678.76,Web,7,1
430,2026-06-08T06:46:54,4272,2069,1438,2,1771.27,Web,56,3
431,2025-07-31T05:07:16,8492,643,733,4,11171683.67,App,53,5
432,2025-07-23T12:42:56,1941,1348,1459,4,89723.69,Web,59,5
433,2025-03-05T04:25:43,8871,784,668,5,2539626.42,Web,39,8
434,2025-10-25T00:22:26,8499,2272,457,1,1641.08,Web,2,2
435,2026-02-22T21:46:15,7032,2684,1770,1,1504600.0,Web,4,1
436,2025-08-30T03:40:42,9744,3208,985,4,888846.08,App,26,3
437,2026-06-10T21:10:56,647,4212,422,2,2383041.03,App,42,6
438,2025-10-30T09:44:14,5706,712,1542,2,92969.97,Web,24,2
439,2025-05-26T10:09:08,5284,735,1342,3,4334639.5,App,20,5
440,2025-10-14T09:11:04,8493,988,559,1,280880.0,Web,1,3
441,2025-11-26T19:12:55,9006,45,1688,1,1685040.0,Web,4,5
442,2025-01-16T18:45:38,3051,2932,1708,2,1603492.12,App,33,1
443,2025-05-01T06:43:28,4371,2749,865,1,267400.0,Web,4,1
444,2025-10-07T14:03:18,5816,520,1353,1,761800.0,Web,3,6
445,2025-09-20T16:57:52,8810,969,857,2,79348.0,Web,20,3
446,2025-08-22T16:24:50,1731,3062,364,1,609680.0,Web,2,4
447,2026-05-31T12:00:45,209,1709,402,2,354979.63,App,22,4
448,2025-05-20T06:17:42,1872,4731,603,4,5469.71,App,42,3
449,2025-10-17T06:59:00,5082,248,1428,1,1335.79,Web,3,1
450,2026-03-03T00:47:01,5185,3863,223,5,287214.48,App,60,3
451,2025-12-20T01:57:54,1870,4730,442,1,106.09,Web,3,5
452,2025-04-11T23:41:55,8781,2913,1284,1,599880.0,Web,3,4
453,2025-04-14T17:35:51,2367,1694,1572,2,260126.66,App,24,2
454,2025-01-18T03:07:12,5200,234,309,1,690720.0,Web,8,1
455,2025-08-09T01:59:34,7592,1951,1307,5,1641247.6,App,39,9
456,2026-01-21T13:28:51,9637,4965,1550,1,829.91,Web,4,5
457,2025-11-08T06:00:38,5399,183,1822,1,736.35,Web,6,3
458,2025-12-09T17:59:40,9163,65,966,1,518000.0,Web,8,2
459,2025-05-26T08:13:01,2119,4771,1441,1,2415800.0,Web,6,5
460,2025-04-05T01:21:15,769,4718,1145,1,5114.97,App,20,4
461,2025-05-27T03:01:27,4549,3955,1314,5,1405.05,App,47,6
462,2026-01-31T07:02:41,9553,4851,122,2,8850.13,App,45,1
463,2026-04-04T09:27:48,6776,1436,1487,1,1974480.0,Web,7,5
464,2025-05-22T16:20:04,9724,2640,954,2,6062170.49,App,39,3
465,2025-11-02T04:50:03,578,1779,1655,2,70508.58,App,20,2
466,2025-05-29T00:56:35,8032,119,443,1,333.71,Web,6,5
467,2026-01-04T10:43:38,6039,2286,1493,2,2680.51,Web,59,1
468,2025-07-26T01:24:28,1984,4903,871,1,67774.0,Web,4,7
469,2025-11-20T14:04:21,8316,71,516,4,1079.6,Web,58,6
470,2025-05-12T03:07:19,4470,2585,304,3,740115.07,App,55,7
471,2026-02-25T18:45:11,7095,2084,713,1,199223.6,Web,8,3
472,2025-01-24T05:54:42,9169,3716,1143,5,15676.0,Web,37,7
473,2025-01-23T12:16:27,6248,2983,1007,2,11043384.75,App,35,1
474,2026-02-02T09:21:45,7125,2216,1976,1,433490.4,Web,1,5
475,2025-06-09T11:42:16,969,2293,1047,1,1359800.0,Web,6,2
476,2025-08-29T21:57:40,2345,1365,1878,1,416429.4,Web,4,2
477,2025-06-12T02:18:36,4101,118,1431,1,414.83,Web,7,1
478,2026-04-14T11:28:18,316,2309,538,1,248.85,Web,1,1
479,2025-04-13T10:19:39,416,1016,879,1,152680.0,Web,3,5
480,2025-11-17T09:41:46,1350,4528,635,4,951.73,Web,59,6
481,2026-04-30T16:13:39,1379,3977,846,4,2633.74,Web,43,6
482,2026-03-28T01:48:59,2151,2322,1121,1,1013.14,Web,2,3
483,2026-06-04T05:32:47,8783,2709,46,2,8984.64,App,29,2
484,2025-07-28T15:57:53,4122,4133,694,1,390.82,Web,7,2
485,2025-12-01T19:59:21,3175,578,68,5,1279546.45,App,59,4
486,2025-03-21T04:34:39,8852,717,930,5,6259.14,App,38,8
487,2025-11-27T22:36:37,167,3528,1154,5,139193.9,Web,55,4
488,2025-01-06T14:36:45,9122,1881,137,1,296480.0,Web,5,1
489,2026-05-17T05:26:13,3649,956,1649,3,2117.06,Web,49,1
490,2025-05-29T19:28:15,787,2181,1056,3,13882976.87,App,40,6
491,2025-05-11T08:04:25,2198,4692,1646,1,219.08,Web,1,4
492,2026-02-13T11:03:42,4743,2442,1947,1,537.08,Web,8,3
493,2024-12-24T10:09:11,7379,3642,1700,1,354370.6,Web,1,4
494,2025-02-11T08:49:40,9025,2169,725,1,301720.0,Web,2,5
495,2026-01-03T02:36:24,3701,567,216,4,1020336.83,Web,51,4
496,2026-01-06T11:00:36,7428,1094,1603,4,1731083.16,Web,35,7
497,2025-04-17T19:01:46,9547,358,1240,4,4502123.63,Web,50,6
498,2025-10-13T09:02:39,616,4763,552,1,230.55,Web,6,5
499,2025-04-27T04:10:50,2796,1933,871,3,177087.99,Web,22,6
500,2025-10-02T18:43:17,6450,2984,779,1,954.86,Web,5,2
501,2026-04-09T23:50:49,7856,4642,371,5,406612.91,App,43,6
502,2025-04-21T20:33:06,8119,121,773,3,527482.56,Web,45,4
503,2025-03-03T03:51:27,4546,2904,1852,1,1004.4,Web,6,2
504,2025-01-17T03:25:14,4180,3928,175,5,3169958.67,App,46,9
505,2026-02-13T18:20:27,3897,3332,947,1,4203296.49,App,38,5
506,2026-05-24T17:04:28,5878,283,1239,2,132.88,App,54,3
507,2025-08-11T13:49:06,2820,3265,1716,1,1013.59,Web,6,5
508,2025-03-03T00:21:54,1666,2773,877,2,2248619.02,App,34,6
509,2025-12-02T18:33:32,6916,2140,1687,1,20727.0,Web,4,6
510,2025-03-05T03:43:12,7943,1221,715,5,11886.19,App,22,6
511,2026-04-07T22:13:06,1879,2331,744,3,3230476.01,Web,36,6
512,2025-07-31T00:09:42,9391,233,1232,4,1041.7,Web,22,4
513,2026-03-24T01:53:18,8916,1961,1486,3,12353204.44,Web,31,3
514,2025-02-22T07:51:17,5604,2806,203,1,1251.34,Web,5,3
515,2026-06-13T10:58:04,3706,2076,604,1,1040.21,Web,6,7
516,2025-03-14T05:24:42,8460,3993,283,2,121138.69,App,22,3
517,2025-06-02T14:37:16,9214,4634,1434,4,1801264.17,App,47,9
518,2025-01-18T18:24:55,9947,887,45,1,268687.15,App,21,3
519,2026-01-06T21:40:17,1568,1155,1935,2,50680.13,Web,27,6
520,2026-04-01T14:24:57,4825,1925,841,5,2989598.62,Web,45,5
521,2026-01-10T12:27:01,1386,1623,870,4,1046522.16,App,45,3
522,2026-02-08T02:49:06,7260,4443,430,3,12819.38,Web,52,1
523,2026-05-10T00:43:58,8540,2278,616,1,61760.0,Web,3,6
524,2026-05-25T18:20:15,4945,4770,365,1,1163240.0,Web,3,6
525,2026-04-07T06:23:20,9415,4115,1400,1,222520.0,Web,7,2
526,2025-08-10T09:21:40,9062,3015,1959,1,437137.6,Web,4,4
527,2026-01-06T18:22:40,1771,1666,552,3,10891.29,App,34,4
528,2025-01-26T01:55:27,7585,2792,1559,1,14786.2,Web,1,2
529,2026-04-09T01:28:37,8630,2666,430,3,2446.66,App,27,1
530,2025-08-24T14:16:49,3623,4583,1970,2,714676.94,Web,35,3
531,2026-03-01T15:52:45,9402,2227,919,4,213.75,Web,34,7
532,2026-05-22T08:47:32,949,1282,1223,2,7121585.48,App,45,2
533,2026-02-23T20:09:23,7270,3343,996,1,1445.7,Web,5,2
534,2026-04-24T23:01:58,7414,2079,1079,1,278680.0,Web,7,4
535,2026-01-02T22:55:50,5190,1245,1967,1,1020.97,Web,3,3
536,2025-09-24T17:33:02,774,3358,1474,3,896.57,Web,32,3
537,2025-09-28T22:13:10,3169,823,569,1,1696880.0,Web,4,4
538,2025-08-15T03:14:45,8159,2602,689,1,389075.4,Web,1,5
539,2025-01-28T14:32:12,4129,135,1546,5,396025.97,Web,33,6
540,2025-10-18T06:38:14,9576,4458,947,4,484135.68,App,30,5
541,2026-01-03T10:59:09,9007,1467,1595,5,250520.12,App,26,6
542,2025-08-01T22:26:22,6352,2820,964,1,4949328.87,App,16,3
543,2025-09-08T19:23:00,3122,3903,912,1,886.76,Web,4,3
544,2026-04-08T04:10:43,1420,3082,1600,2,1520414.96,App,43,4
545,2025-12-02T02:07:15,8895,746,1687,2,561747.83,App,36,3
546,2025-10-15T02:33:15,5419,3684,833,4,64781.16,Web,48,9
547,2026-01-30T15:54:20,5314,3837,1130,1,458588.4,Web,7,3
548,2025-07-11T19:25:37,4825,4693,926,4,2388560.16,App,31,4
549,2026-06-10T00:53:45,6200,48,487,5,1398051.84,App,34,3
550,2025-09-25T21:54:29,7536,4906,1713,5,4350692.83,Web,37,5
551,2025-01-06T03:03:33,2827,708,877,1,897389.8,Web,6,3
552,2026-06-12T00:28:58,5053,758,1714,1,114172.4,Web,8,3
553,2025-10-01T05:13:47,8078,2982,501,1,862840.0,Web,1,5
554,2025-08-26T19:26:52,9373,4144,1749,1,5370012.83,App,21,2
555,2025-03-09T13:59:12,8998,3475,1146,1,356955.6,Web,1,1
556,2025-07-04T07:30:57,2175,2092,1733,5,6620.0,Web,21,5
557,2026-01-18T06:00:29,3810,125,1873,4,2768998.73,Web,45,8
558,2025-06-05T16:15:02,8661,2455,526,4,4800645.8,App,40,2
559,2025-01-31T22:15:51,2086,3440,231,1,2728.8,Web,3,4
560,2025-05-05T03:16:39,5071,467,1251,1,1496.18,Web,4,1
561,2026-01-12T10:04:41,8700,3127,13,4,4129981.85,App,40,6
562,2025-01-08T00:13:36,8623,3690,550,1,147655.2,Web,1,2
563,2026-03-21T12:35:52,8834,4245,94,1,432120.0,Web,1,3
564,2025-05-22T12:09:33,6317,2890,1251,2,3609.18,App,26,1
565,2026-03-10T15:44:40,6057,2532,387,4,5957491.37,App,21,6
566,2025-02-20T22:49:53,7937,3058,1292,1,297021.2,Web,8,7
567,2026-06-01T13:49:40,8952,972,1801,1,121200.0,Web,6,3
568,2025-08-07T20:15:49,7382,1962,78,1,1077.97,Web,8,2
569,2025-08-25T04:38:39,8408,4689,1627,4,75629.96,App,23,9
570,2025-05-06T07:20:37,134,3117,29,4,4309126.96,Web,39,5
571,2025-02-17T14:14:37,9167,2238,1769,1,296673.4,Web,1,6
572,2025-03-12T15:29:52,6240,1591,811,1,970600.0,Web,6,4
573,2025-03-09T10:07:40,9406,2015,773,1,615280.0,Web,3,1
574,2026-01-16T17:02:26,3894,1294,1300,5,13787353.52,Web,33,6
575,2025-03-12T11:14:35,3931,2031,431,4,1074659.6,Web,59,3
576,2026-01-11T22:55:51,2765,3489,1465,2,320332.42,App,39,4
577,2026-04-27T18:52:35,6258,3274,646,1,238.28,Web,7,2
578,2026-06-11T12:48:42,9831,3732,338,1,1699.46,Web,4,4
579,2026-05-27T04:23:47,7412,234,1635,3,1530.16,Web,45,1
580,2026-03-09T19:56:03,4646,1613,1953,1,68497.8,Web,2,2
581,2026-06-02T05:19:56,3921,2231,901,4,1087807.92,Web,28,4
582,2025-11-09T00:17:49,4580,2688,1796,1,466202.4,Web,8,4
583,2025-07-20T20:33:19,8310,194,1599,1,851.48,Web,6,7
584,2025-03-17T05:47:27,481,2967,288,1,5625200.0,Web,5,3
585,2025-10-24T04:05:26,4724,2518,890,3,950461.92,App,20,5
586,2026-01-02T07:19:55,16,2979,1184,1,832.09,Web,3,2
587,2025-12-04T14:06:11,19,450,177,1,1180.24,Web,5,4
588,2026-05-25T08:50:39,299,166,857,1,373471.4,Web,8,4
589,2025-04-08T20:55:24,2225,1777,1654,5,4700973.97,App,46,2
590,2025-01-10T01:23:37,4850,1499,1162,5,5047364.32,Web,41,4
591,2025-04-17T09:51:29,2568,4486,1003,1,225327.4,Web,5,3
592,2026-05-28T11:06:54,531,1367,471,1,43766.4,Web,2,4
593,2025-10-04T22:45:53,2282,417,781,2,1960267.4,App,17,7
594,2026-02-11T07:55:33,8471,3679,563,4,548.69,App,25,8
595,2026-04-26T15:44:07,4317,575,1652,4,2289540.25,App,22,7
596,2025-10-08T18:07:12,3908,3352,1406,2,8198227.45,Web,25,6
597,2025-06-29T10:09:55,3298,2330,195,2,2251.81,App,48,2
598,2025-09-29T11:11:19,1535,769,381,2,891471.32,Web,20,3
599,2026-04-03T00:26:48,3695,3576,443,1,1460.66,Web,1,4
600,2025-06-05T05:54:56,1593,1231,365,1,1810480.0,Web,7,6
601,2026-03-26T11:22:11,4587,4086,1111,1,1629.11,Web,2,5
602,2025-05-12T19:21:13,9851,2619,901,1,55619.8,Web,5,4
603,2026-02-24T21:47:43,5883,2737,936,2,3014.42,App,59,6
604,2026-01-04T22:06:41,8562,2464,436,4,2742.27,Web,36,4
605,2025-03-21T04:57:02,2915,3354,1497,1,658.46,Web,6,5
606,2025-05-12T19:05:25,9903,2381,204,2,2217826.23,App,39,2
607,2025-11-20T11:06:21,3305,514,1842,1,164114.6,Web,1,4
608,2026-03-12T14:39:24,5784,3392,895,1,1732360.0,Web,8,1
609,2025-07-17T17:00:43,8671,417,1832,1,946714.2,App,16,1
610,2025-09-14T08:25:07,5039,3685,42,5,22259526.57,App,51,5
611,2025-02-06T13:22:07,5907,2475,1328,1,1144.2,Web,6,2
612,2026-02-10T07:57:27,2581,3513,215,1,25840.6,Web,2,3
613,2025-04-10T23:31:01,1975,4810,158,1,973.97,App,21,4
614,2025-02-02T12:04:47,6899,1669,1794,4,16553554.56,Web,31,8
615,2026-02-10T02:46:31,8725,1320,402,5,89821.34,Web,50,8
616,2026-03-23T13:49:34,4875,4105,878,2,8469.49,App,15,4
617,2025-06-17T23:58:33,6305,884,1376,1,998.59,Web,3,4
618,2025-02-18T03:54:44,7726,4896,726,4,107772.91,Web,26,6
619,2025-10-16T10:15:00,4762,1112,1022,1,435586.6,Web,1,5
620,2025-07-18T01:36:55,9432,3445,1053,1,339048.6,Web,7,2
621,2024-12-23T12:00:47,285,4560,395,1,1751160.0,Web,2,5
622,2025-03-28T18:21:02,8431,477,1868,1,722400.0,Web,8,4
623,2025-12-03T02:03:57,2215,1173,136,1,286.35,Web,5,6
624,2026-02-25T13:28:21,968,2931,255,3,1139860.58,Web,58,3
625,2025-06-04T17:59:18,314,1766,1653,3,429178.8,App,41,4
626,2025-07-08T02:45:06,4902,4028,1500,1,126373.6,Web,2,3
627,2025-01-10T00:14:55,4523,1212,1104,1,102.49,Web,6,2
628,2025-10-10T10:29:55,5745,2315,608,1,117086.4,Web,7,6
629,2025-04-17T06:55:09,4117,1884,282,1,333.38,Web,6,6
630,2026-05-27T19:24:34,8587,4609,1066,1,2168.14,Web,2,5
631,2025-04-23T18:29:50,6317,4425,1068,1,267.0,Web,5,4
632,2026-05-12T06:50:56,437,2955,1672,1,73000.4,Web,4,1
633,2026-05-04T15:21:53,108,977,363,2,113903.44,Web,55,1
634,2025-04-08T08:24:38,3525,870,1803,1,254240.0,Web,7,2
635,2025-02-20T00:55:21,1613,3375,1943,1,90945.0,Web,2,5
636,2025-12-10T20:25:24,1582,709,320,1,719795.6,Web,1,5
637,2026-03-25T05:12:27,3706,3711,129,1,1406.02,Web,3,2
638,2026-02-06T06:29:28,9715,1161,1105,5,14504.67,App,46,7
639,2026-02-04T00:30:11,9976,1745,519,5,1695840.94,App,59,5
640,2026-06-16T11:45:03,483,4621,1788,1,57490.4,Web,2,5
641,2026-02-24T23:01:55,2565,2657,1499,3,703583.14,App,24,4
642,2026-05-24T23:26:26,2266,4616,315,1,325.88,Web,1,1
643,2025-03-21T10:23:38,5550,4219,829,4,325922.4,App,51,4
644,2025-09-23T11:08:44,3757,2581,944,4,1506815.4,Web,55,6
645,2025-11-26T21:02:26,1014,1879,789,1,1746.75,Web,5,3
646,2026-02-25T15:38:26,3985,544,962,1,2921.33,App,34,6
647,2025-10-22T03:53:21,3778,2212,225,1,209065.4,Web,7,3
648,2025-12-12T06:00:45,4084,2368,1719,5,367664.53,Web,41,4
649,2025-08-22T17:15:50,3153,4754,1766,4,440611.79,Web,48,6
650,2026-02-12T20:14:21,2577,2383,414,3,42118.96,Web,57,5
651,2026-03-18T18:17:04,3191,4089,706,1,1015520.0,Web,1,4
652,2025-05-06T18:11:16,1169,906,1982,3,523368.4,App,22,5
653,2025-05-11T22:21:26,1334,2234,922,1,105609.0,Web,8,3
654,2025-01-29T11:01:41,4301,2603,1374,2,2244974.57,Web,35,4
655,2025-08-09T13:07:12,7575,2349,1310,1,369250.8,Web,5,3
656,2025-12-13T23:32:18,1684,2209,495,2,2763456.39,Web,22,7
657,2025-12-03T08:38:57,3114,1296,735,1,770640.0,Web,1,5
658,2025-05-01T07:14:34,3102,3189,1605,3,5455.11,App,26,4
659,2026-05-25T17:31:03,4880,2107,1182,4,169355.63,App,42,3
660,2026-06-09T20:22:40,6219,2190,773,1,3982943.34,App,25,1
661,2026-03-02T04:43:05,76,2856,945,1,1476680.0,Web,4,1
662,2026-06-07T22:30:17,2161,1394,1986,1,355874.6,Web,1,1
663,2025-08-16T08:07:29,4202,4827,512,4,121995.59,App,49,8
664,2026-01-31T01:29:04,9825,991,821,2,2852.98,Web,55,6
665,2025-02-13T15:10:25,6076,4507,658,2,477.67,Web,54,1
666,2025-03-09T15:58:01,1953,1934,1155,1,1005.15,Web,3,4
667,2025-06-24T12:23:09,3658,4629,575,1,3065.7,App,21,5
668,2026-05-22T12:07:56,9096,4817,1238,2,7868.89,App,16,4
669,2025-10-04T00:46:01,2732,4117,299,3,1019455.61,App,55,2
670,2026-03-20T02:59:39,816,1631,400,4,103928.6,App,51,7
671,2025-01-30T21:42:58,8178,2216,466,1,1844640.0,Web,7,5
672,2025-10-21T23:08:40,573,4465,1070,2,1527827.2,Web,46,2
673,2025-12-17T16:10:03,2505,4814,528,2,474.9,Web,56,1
674,2025-02-01T01:37:07,7818,2479,342,5,4584.79,App,53,5
675,2025-08-22T19:47:28,4364,4744,1124,1,48917.6,Web,8,1
676,2025-10-23T14:23:36,2717,1187,1762,5,1105668.96,App,40,6
677,2025-07-03T02:35:32,8411,466,744,2,1794382.67,App,27,2
678,2025-12-22T20:17:37,50,4188,1672,1,28331.6,Web,4,1
679,2025-01-08T19:42:44,9551,277,1758,2,1991143.11,App,26,3
680,2025-03-16T15:40:05,7946,622,1839,1,208445.0,Web,5,2
681,2025-08-05T19:59:42,476,208,1702,2,232.6,Web,58,3
682,2026-01-18T19:41:49,2275,626,1497,1,1849.16,Web,5,5
683,2026-06-05T07:04:42,758,4268,1802,2,1051.44,Web,31,3
684,2025-09-12T16:44:08,2276,886,1036,1,5100.8,App,17,1
685,2026-06-14T06:13:22,3430,4608,1155,2,1272.64,Web,60,2
686,2025-04-11T11:04:43,3430,750,751,2,861.42,Web,27,4
687,2026-03-10T21:09:22,2658,2991,367,5,330.72,App,37,7
688,2025-07-24T21:52:41,5088,4243,641,2,1934677.75,App,37,7
689,2025-06-08T13:20:34,5952,2757,1430,1,99151.2,Web,3,2
690,2026-04-28T20:52:12,9002,2494,367,5,18099.72,App,21,8
691,2025-10-26T19:26:20,8770,4610,1211,1,333.0,Web,1,3
692,2026-01-27T09:05:56,390,3651,257,1,728000.0,Web,4,4
693,2025-03-05T17:17:11,5752,1923,12,3,3156.48,App,37,5
694,2026-01-17T18:38:38,4113,1728,1239,3,2741.53,App,36,5
695,2026-03-12T12:01:48,3865,4813,1337,2,471859.19,App,56,6
696,2025-05-28T20:46:52,6452,2026,352,3,12337732.41,Web,55,4
697,2026-04-28T23:25:13,3790,4961,1073,2,2599.02,App,36,2
698,2025-01-13T09:27:23,1695,4035,887,4,3706.82,App,29,4
699,2026-02-01T07:39:50,2966,4817,1138,4,12521.69,Web,49,2
700,2026-01-08T21:27:29,6990,4145,279,1,3439246.21,App,25,2
701,2026-06-17T10:28:48,1641,4558,717,1,397.72,Web,3,4
702,2026-02-09T04:15:58,3916,2927,1695,1,135096.8,Web,2,6
703,2025-02-11T22:14:08,259,1727,547,2,8784.28,App,17,3
704,2026-04-01T05:59:07,7599,4361,139,5,18864.03,Web,41,4
705,2026-01-06T08:39:37,1487,203,1586,5,238076.75,Web,56,3
706,2026-02-20T19:03:35,7911,444,1977,5,294782.22,App,25,5
707,2025-07-07T01:59:12,88,3729,1927,1,1854120.0,Web,6,2
708,2026-05-23T10:10:51,8228,2645,1245,1,972180.42,App,39,2
709,2026-02-26T05:12:22,9851,4956,413,1,192521.4,Web,8,2
710,2026-04-12T04:12:58,4384,4730,1327,1,113160.0,Web,2,2
711,2025-07-07T17:22:30,7285,4886,126,2,2131.17,Web,48,7
712,2025-04-02T14:22:40,438,2307,261,2,1149115.02,Web,52,4
713,2026-03-25T23:24:00,2143,3451,578,4,820222.95,Web,48,5
714,2025-05-15T10:57:50,3882,4948,1839,1,306111.0,Web,3,4
715,2025-08-25T05:23:25,985,4913,1917,1,959.66,Web,4,4
716,2024-12-26T13:31:14,3956,2619,674,1,55619.8,Web,4,1
717,2026-06-14T08:17:36,4183,2382,552,2,1705.45,App,56,4
718,2025-03-16T09:03:18,1775,1871,1638,5,1555409.6,Web,44,6
719,2026-05-11T19:47:06,1986,57,1775,1,649000.0,Web,5,4
720,2025-08-01T12:43:41,6833,1855,420,1,155948.61,App,18,5
721,2025-12-06T09:12:05,8935,1490,1757,3,1132.95,Web,45,4
722,2025-03-28T10:29:48,6818,2059,186,1,84840.0,Web,2,1
723,2025-01-11T21:39:23,5680,890,1835,2,6826.99,App,32,4
724,2025-07-15T04:28:26,22,4822,949,4,9440.18,App,56,5
725,2025-09-13T13:32:14,8451,4918,685,5,1680.53,App,53,4
726,2025-05-28T19:19:09,7813,643,1480,4,9188.02,Web,43,6
727,2025-09-17T20:19:34,8115,275,344,5,4971.91,App,28,9
728,2025-07-24T03:25:11,6836,941,870,2,87308.06,App,48,2
729,2024-12-21T14:27:31,2253,2607,1978,1,1885320.0,Web,4,6
730,2025-04-25T15:00:17,7323,4245,1223,1,432120.0,Web,1,4
731,2025-03-30T14:17:26,5507,2944,680,1,185600.0,Web,2,4
732,2026-04-08T22:28:15,4612,4598,1046,1,112113.8,Web,2,3
733,2025-06-01T00:20:41,415,2923,899,1,911160.0,Web,7,1
734,2026-02-11T10:28:55,5329,2424,1609,2,2147.34,Web,34,3
735,2026-04-22T22:15:55,5289,2401,1273,1,1365519.2,Web,3,6
736,2025-12-04T14:09:04,1236,4790,1732,4,1104.47,App,38,7
737,2025-12-25T07:01:01,156,4072,319,2,2889796.76,App,15,6
738,2026-01-12T17:39:15,6843,3500,922,2,639173.21,App,47,5
739,2025-02-13T04:36:07,4717,434,1858,2,2264529.94,App,29,5
740,2025-11-06T09:11:39,9258,2108,1937,3,1341677.2,Web,39,1
741,2025-07-15T18:05:06,4949,813,158,1,408.19,Web,4,4
742,2026-05-26T03:45:41,848,2777,1734,3,643943.48,App,38,7
743,2025-04-18T00:46:51,9976,449,1743,2,1836275.19,App,34,2
744,2025-01-01T00:06:07,8232,745,1195,1,311.44,Web,6,7
745,2025-02-23T03:42:23,9517,1070,812,1,244960.0,Web,3,6
746,2025-01-09T15:09:57,9412,2588,179,1,1093160.0,Web,7,4
747,2025-03-28T02:27:13,1352,878,603,1,258.15,Web,7,2
748,2025-03-31T13:32:26,9406,4815,1099,1,5652771.09,App,42,5
749,2025-09-24T08:57:47,3962,2018,691,1,26310.6,Web,7,5
750,2025-08-17T21:20:16,5831,838,1790,2,8453542.01,App,33,3
